fold_id,experiment_id,feature_set,target_type,model_type,postprocess_type,train_corr,val_corr,train_mse,val_mse,train_r2,val_r2,daily_corr_mean,daily_corr_std,rolling_corr_mean,rolling_corr_std,rolling_corr_min,stability_score,train_val_corr_gap,runtime_sec,random_seed,notes
2,B4_hgb_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,histgb,none,0.38594848026862694,0.011845601277010776,3.572365119993266e-05,3.246747983596785e-05,0.10197055533669985,-0.023356252866253202,0.012767429197440115,0.021652481700960305,,,,,0.37410287899161615,5.061557054519653,42,stage0 histgb core features
2,B5_hgb_residual_core,"[""base"", ""lag"", ""roll"", ""cross""]",interval_residual,histgb,none,0.3461662333491853,-0.009967352397326,3.587464333189141e-05,3.317713233757798e-05,0.09817488003877006,-0.04572409073214079,-0.009558532743386946,0.017055547762613837,,,,,0.35613358574651127,4.766961097717285,42,stage0 histgb residual core features
2,B6_common_residual,"[""base"", ""lag"", ""roll"", ""cross"", ""common_aggregate""]",common_plus_residual,common_residual,none,0.4205301994670091,0.06144668537397693,3.548221680464784e-05,3.184759133927629e-05,0.1080397892654158,-0.0038177247028687855,0.058185810829060734,0.004145528060877229,,,,,0.3590835140930322,41.99318170547485,42,stage0 common residual branch
2,B7_soft_regime,"[""main_tree"", ""regime_tree"", ""regime_score""]",interval_demean,tree_soft_regime,none,0.36103311440726843,0.05593916187988887,3.4594918080590515e-05,3.440791722784439e-05,0.13034491076478694,-0.08451772115097334,0.05600755533360181,0.00947708547469098,,,,,0.3050939525273796,61.32649040222168,42,stage0 current soft regime ensemble
summary,B0_ridge_legacy,"[""legacy""]",raw,ridge,none,0.052107407239261584,0.04152235111430644,4.344288009920593e-05,4.1937207912970906e-05,0.002951817446636529,7.193612629219359e-05,0.04007630251159406,0.019962836817069354,0.04152235111430644,0.012636531725064784,0.024194344156625174,0.032676778906761086,0.010585056124955155,76.13743090629578,42,rolling summary over 3 folds
summary,B1_ridge_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,ridge,none,0.14052643207399937,0.028518023267880648,4.268868942654383e-05,4.257984024208403e-05,0.020328863728183804,-0.014337008094325624,0.03400470801528832,0.031247489662595995,0.028518023267880648,0.03210489823354959,-0.016858367931932853,0.006044594504395939,0.11200840880611869,4.48757529258728,42,rolling summary over 3 folds
summary,B2_tree_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,tree,none,0.36971376893768176,0.023446001928683263,3.976439914051704e-05,4.261863726740463e-05,0.08768237865962243,-0.016264930394052374,0.026848324993379396,0.044803780442018555,0.023446001928683263,0.01881967811570276,-0.0006545811203408689,0.010272227247691333,0.3462677670089985,78.75216889381409,42,rolling summary over 3 folds
summary,B3_tree_residual_core,"[""base"", ""lag"", ""roll"", ""cross""]",interval_residual,tree,none,0.2957594527574597,0.009951752839087209,4.043063139089792e-05,4.311236108654385e-05,0.07188209705787867,-0.02857216894462507,0.012794000171626465,0.04107325005105661,0.009951752839087209,0.015547369289388071,-0.002708621039613137,-0.0009314056634844407,0.2858076999183725,86.95922923088074,42,rolling summary over 3 folds
summary,B4_hgb_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,histgb,none,0.4294993512200904,0.020610036764661815,3.770896040850444e-05,4.306981508987875e-05,0.13263793738424343,-0.02664910630067685,0.025520462888591906,0.0402474995803434,0.020610036764661815,0.01777381222233801,0.0045900216819190496,0.008168368209025209,0.4088893144554286,15.231400966644287,42,rolling summary over 3 folds
summary,B5_hgb_residual_core,"[""base"", ""lag"", ""roll"", ""cross""]",interval_residual,histgb,none,0.3732580660779236,0.012113950927285766,3.8633945014247636e-05,4.3399580409083915e-05,0.11258561116951567,-0.036105574878406634,0.016199394291988727,0.03881704853024378,0.012113950927285766,0.01990777767022785,-0.009967352397326,-0.001821493441873729,0.3611441151506378,14.018365383148193,42,rolling summary over 3 folds
summary,B6_common_residual,"[""base"", ""lag"", ""roll"", ""cross"", ""common_aggregate""]",common_plus_residual,common_residual,none,0.4025317169447932,0.03822504197013046,3.971286778719568e-05,4.258866338401369e-05,0.0899824289321058,-0.014338208333632677,0.04352001818972285,0.02110620505698953,0.03822504197013046,0.036404700779868245,-0.013179244226933865,0.012741751424222694,0.3643066749746627,110.97564315795898,42,rolling summary over 3 folds
summary,B7_soft_regime,"[""main_tree"", ""regime_tree"", ""regime_score""]",interval_demean,tree_soft_regime,none,0.39827964604207056,0.03532435213963748,3.704098720574935e-05,4.601349865878564e-05,0.14718067239932456,-0.09554770320624535,0.03752539066477976,0.016218061102139403,0.03532435213963748,0.024892352755696116,0.00030427737933308045,0.017899705210650197,0.36295529390243314,215.87633299827576,42,rolling summary over 3 folds
